"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 07 10:25:26 CST 2025","Fri Nov 07 10:25:38 CST 2025","12492","test_case.UI.Test_Katana","test_ui","","","","testT1993",""
